asin,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,has_variations,clean_title,Brand,Product_Type,discount_percent
B003BNY7QG,70.32,87.95,4.3,1082,83,40.32,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,at&amp;t ml17939 2 line corded telephone with digital answering system and caller id/call waiting black/silver,Not Famous brand,Other,20.04548039
B07MQVW2T6,39.99,39.99,3.4,362,9,28.73,FALSE,FALSE,TRUE,Only 2 left in stock - order soon.,FALSE,50+ bought in past month,FALSE,prepaid at&amp;t axia 4g lte 16gb android 8.1 lcd 5.5&quot;,Not Famous brand,Smartphone,0
B09DDCGFGJ,34.49,34.49,4.3,5343,12,17.24,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,panasonic cordless phone system expandable home phone with call blocking bilingual caller id and high contrast display 1 handset kx tgd610b black ,Panasonic,Home Phone,0
B08H85VZNX,130,159.99,4,1204,11,109.85,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,50+ bought in past month,FALSE,google pixel 4a smartphone 128gb storage &amp; unlocked cellular just black renewed ,Pixel,Smartphone,18.74492156
B0CJB9FW71,114.99,114.99,3.9,165,4,40,FALSE,FALSE,TRUE,In Stock,FALSE,More Buying Choices,TRUE,blu g73 2023 3 day battery unlocked 6.8” hd+ infinity display 128/6gb triple 50mp camera us version us warranty blue,BLU,Other,0
B09R6FJWWS,114.28,114.28,4.3,4495,1,114.28,FALSE,FALSE,FALSE,In Stock,TRUE, Normal or Less then normal sales ,FALSE,samsung galaxy a53 5g a series cell phone factory unlocked android smartphone 128gb 6.5” fhd super amoled screen long battery life us version black,Samsung,Smartphone,0
B007P8DMBE,95.53,119.95,4.1,836,49,38.11,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,at&amp;t tl88102 dect 6.0 2 line expandable cordless phone with answering system and dual caller id/call waiting 1 handset silver/black,Not Famous brand,Home Phone,20.3584827
B07X4B9G32,80.29,94.79,4.2,795,8,64.57,FALSE,FALSE,FALSE,Only 19 left in stock - order soon.,TRUE,100+ bought in past month,FALSE,moto z4 for verizon 128 gb flash gray renewed ,Motorola,Smartphone,15.29697225
B08HVXC89J,47.99,79.99,4,3219,11,44.34,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,TRUE,lively jitterbug flip2 flip cell phone for seniors not compatible with other wireless carriers must be activated phone plan graphite,Not Famous brand,Flip Phone,40.00500063
B09X7G4FT4,159.99,159.99,4.3,860,2,72.76,FALSE,FALSE,TRUE,Only 11 left in stock - order soon.,FALSE,100+ bought in past month,FALSE,tracfone samsung galaxy a13 5g 64gb black prepaid smartphone locked ,Samsung,Smartphone,0
B0D485PQTD,125,125,5,1,1,125,FALSE,FALSE,TRUE,In Stock,FALSE, Normal or Less then normal sales ,TRUE,samsung galaxy a05s sm a057m/ds 128gb 4gb ram dual sim factory unlocked gsm international version case bundle light violet ,Samsung,Smartphone with bundle,0
B08FRS3R32,249.7,349,3.7,305,8,213.91,FALSE,FALSE,TRUE,Only 1 left in stock - order soon.,FALSE,200+ bought in past month,TRUE,samsung galaxy s20+ plus 5g factory unlocked android cell phone sm g986u us version 128gb fingerprint id &amp; facial recognition long lasting battery cosmic black 128gb ,Samsung,Smartphone,28.45272206
B0D7ZWSVGB,289,289,4.2,9,1,289,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,TRUE,cmf phone 1 8+256gb unlocked smartphone with 50 mp rear camera with ultra xdr 6 67&quot; super amoled display and nothing os 2.6 light green,Not Famous brand,Smartphone,0
B0845ZVJW3,264.95,299.99,4.2,2949,14,217.95,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,200+ bought in past month,FALSE,samsung galaxy note 10+ 256gb aura black fully unlocked renewed ,Samsung,Smartphone,11.68038935
B09KMH4G81,124,124,4.1,341,6,80,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,50+ bought in past month,FALSE,samsung galaxy a42 5g 128gb prism dot black for verizon renewed ,Samsung,Smartphone,0
B0D19B2D19,944.96,1219.99,4.2,93,8,899.99,FALSE,FALSE,FALSE,In Stock,TRUE,300+ bought in past month,TRUE,samsung galaxy z flip 6 ai cell phone 512gb unlocked android smartphone flexcam photo assist camcorder mode live interpreter foldable design 2024 us 1 yr manufacturer warranty silver shadow,Samsung,Flip Phone,22.54362741
B08R61G69Q,135,159,3.8,866,10,128.95,FALSE,FALSE,FALSE,Only 4 left in stock - order soon.,TRUE,100+ bought in past month,FALSE,google pixel 4a with 5g 6.2&quot; 128gb 6gb ram unlocked cellular just black renewed ,Pixel,Smartphone,15.09433962
B0CHLFVL28,113.87,113.87,3.6,21,11,95.09,FALSE,FALSE,FALSE,Only 7 left in stock - order soon.,FALSE,More Buying Choices,FALSE,motorola moto g stylus 5g/ 128gb stainless steel blue w/ 50mp camera verizon renewed ,Motorola,Smartphone,0
B07R5CJDD7,139.99,479,4.3,4559,20,109.9,FALSE,FALSE,TRUE,In Stock,FALSE,List: ,TRUE,google pixel 3a x large with 64gb memory cell phone unlocked just black g020c ,Pixel,Smartphone,70.77453027
B0BDY7QHXS,197,197,4.3,1827,15,177.95,FALSE,FALSE,FALSE,In Stock,FALSE,50+ bought in past month,TRUE,apple iphone se 3rd gen 64gb midnight t mobile renewed ,Apple,iPhone,0
B0CZRJMN8G,29.99,29.99,4.5,25,1,29.99,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,FALSE,big button phone for seniors corded landline telephone with handsfree function and 9 groups of memory one touch dialling suitable people with vision disorders/hearing damage ex ld 858hf ,Not Famous brand,Other,0
B086H3HH5V,107.99,119.99,4.4,16748,4,61.03,FALSE,FALSE,TRUE,In Stock,FALSE,Typical: ,TRUE,moto e unlocked made for us by motorola 2/32gb 13mp camera 2020 blue,Motorola,Smartphone,10.0008334
B0CGVM1TBK,29.99,29.99,4,148,2,28.95,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,FALSE,landline phone big button phone for seniors telephone can one touch dialling with 9 piction suitable for people with vision disorders/hearing damage corded phone can be used for home office,Not Famous brand,Home Phone,0
B008UZE0IU,22.4,23.86,4.1,1742,15,14.8,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,vtech cd1113 corded phone for home office easy to use telephone with caller id/call waiting 13 speed dial keys no ac power required flash volume control hearing aid compatible wall mount black,VTech,Holder,6.119027661
B084CVPLLC,149.99,179.99,4.4,6645,5,89.95,FALSE,FALSE,TRUE,In Stock,FALSE,Typical: ,TRUE,moto g stylus 2020 unlocked made for us by motorola 4/128gb 48mp camera indigo,Motorola,Smartphone,16.66759264
B00BLVLHEU,38.58,38.58,4.4,2145,24,17.63,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,vtech cs6629 dect 6.0 1 handset cordless answering system,VTech,Home Phone,0
B004KQDBKG,55,59.99,3.9,862,3,16.41,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,panasonic kx ts880b integrated corded telephone black,Panasonic,Other,8.318053009
B0C6SLFZ1T,13.98,13.98,3.6,314,1,13.98,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,corded phone for home durable landline phone with large buttons for seniors versatile mini phone for the home office and more black ,Not Famous brand,Home Phone,0
B09MMJWHDX,41,41,3,105,6,34.48,FALSE,FALSE,FALSE,In Stock,FALSE,200+ bought in past month,FALSE,tcl flip pro slate gray basic flip phone verizon ,TCL,Flip Phone,0
B08M46Q3C1,146.29,169.99,3.8,136,23,61.19,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,panasonic office phone system corded base station with 4 lines expandable with up to 10 compatible panasonic business phones wirelessly kx tgw420b black ,Panasonic,Other,13.94199659
B0BQZP5XQP,9.99,9.99,3.4,349,1,9.99,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,old style wall phone freely adjust the volume landline phone classic retro design landline phones for home wall phones for landline suitable for living room school home office black ,Not Famous brand,Home Phone,0
B0CSDWT13K,159.69,169.99,4.4,155,1,159.69,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,TRUE,xiaomi redmi note 13 4g lte 256gb + 8gb 6.67&quot; 108mp triple tmobile mint tello global global bands unlocked + fast car dual charger bundle midnightblack global rom ,Redmi,Charger,6.059179952
B0D5GJ5RFH,59.99,59.99,1.6,4,1,59.99,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,x3 2024 new cheap 4g lte gsm unlocked android phones 6.0” cell phone 3000mah android phone 8mp smartphone 16gb dual sim for t mobile metro mint tello usa market face unlocked gold ,Not Famous brand,Smartphone,0
B0B7KNC1CM,64.99,64.99,4.1,1952,1,64.99,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,smpl big button phone for seniors simple corded landline &amp; voip home telephone for elderly handicap alzheimer’s dementia hearing impaired 56011,Not Famous brand,Other,0
B001TK3DLS,23.04,23.04,4.1,2406,45,13.73,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,at&amp;t tr1909b trimline corded phone with caller id black,Not Famous brand,Other,0
B0CQPBKCNH,27.99,37.99,3.9,178,3,25.93,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,hellobaby dect 6.0 cordless phone with 2 handsets reliable 1000 ft range cordless home phone with caller id/call waiting call block phones landline cordless with blue backlit display hb2688 2,Not Famous brand,Home Phone,26.3227165
B0CH9P3HYW,89.95,109.95,4.2,918,2,56.58,FALSE,FALSE,TRUE,In Stock,FALSE,List: ,FALSE,vtech is8251 business grade expandable cordless phone for home office 5&quot; color display programmable short cut keys smart call blocking answering system bluetooth connect to cell,VTech,Home Phone,18.1900864
B07DVTRK72,18.98,29.98,3.8,1235,1,18.98,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,y043 corded landline telephone for home caller id/call waiting easy to use speaker display desk phone only off white ,Not Famous brand,Other,36.69112742
B0D749T6DG,199.99,199.99,4.5,29,1,199.99,FALSE,FALSE,TRUE,In Stock,TRUE,50+ bought in past month,FALSE,gabb phone 4 pro the safe phone built for teens no social media/internet gps tracking parental controls talk &amp; text safe messaging safe video calls 30 activation fee,Not Famous brand,Other,0
B0CK2RLX1N,184.95,219,4,69,1,184.95,FALSE,FALSE,FALSE,Only 1 left in stock - order soon.,FALSE,Typical price: ,TRUE,motorola edge + plus 2022 us version 5g smartphone with android 12.0 8 gb memory 50mp camera 4800mah more than all day battery life unlocked phone 128gb cosmos blue renewed ,Motorola,Smartphone,15.54794521
B0CJ7VVD3X,68.99,68.99,3.2,36,1,68.99,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,x1 2024 new 4g lte gsm unlocked cell phone 6.5” hd+ screen mobile phones 4000mah android 10 smart phone 16mp smartphone dual sim for t mobile metro mint tello usa market face unlock black ,Not Famous brand,Smartphone,0
B09SM6GR4B,179.99,179.99,4.2,2671,9,79.99,FALSE,FALSE,FALSE,In Stock,FALSE,More Buying Choices,TRUE,moto g power 2022 3 day battery unlocked made for us by motorola 4/128gb 50 mp camera ice blue,Motorola,Smartphone,0
B0016ALH32,19.99,19.99,4.2,211,3,17.2,FALSE,FALSE,TRUE,In Stock,TRUE,200+ bought in past month,FALSE,xl88q easy to use one piece telephone with ring/in use light indicator extra loud extra clear volume boost for busy settings elderly &amp; teenagers corded landline telephone pack of 1,Not Famous brand,Other,0
B0D8B4HNNX,199.99,199.99,4.6,39,1,199.99,FALSE,FALSE,TRUE,Only 18 left in stock - order soon.,FALSE, Normal or Less then normal sales ,FALSE,oukitel g1 rugged smartphone unlocked 24+256gb/1tb android 14 rugged cellphones 6.52” hd display 48mp rear camera 10600mah battery ip68/ip69k waterproof phone dual sim/nfc/fingerprint 2024,Not Famous brand,Smartphone,0
B0CNPHHTM3,39.99,42.99,3.9,300,3,34.74,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,hellobaby dect 6.0 cordless phone with 2 handsets advanced call block expandable cordless phone with trilingual caller id/call waiting full duplex handset speakerphone reliable 1000ft range,Not Famous brand,Home Phone,6.978367062
B074VFRKZG,120,120,3.9,285,5,109.95,FALSE,FALSE,TRUE,In Stock,FALSE,More Buying Choices,FALSE,motorola moto x4 factory unlocked phone 32gb 5.2&quot; super black pa8s0006us,Motorola,Smartphone,0
B0BYJJYLJ8,40.93,40.93,4.1,1899,17,36.71,FALSE,FALSE,TRUE,Only 5 left in stock - order soon.,FALSE,500+ bought in past month,FALSE,vtech ls6381 2 bluetooth speaker with echo cancellation noise reduction music streaming pc/landline/cellular calls paired with dect6.0 cordless handset answering system smart call blocker black,VTech,Home Phone,0
B0C5CJFVVD,199,199,3.9,1604,5,150,FALSE,FALSE,TRUE,Only 5 left in stock - order soon.,FALSE,More Buying Choices,TRUE,samsung galaxy s20 fe 5g 128gb 6gb 6.5&quot; amoled snapdragon 865 volte fully unlocked for t mobile at&amp;t verizon global g781u1 w/wireless charger navy renewed ,Samsung,Charger,0
B099NZRSND,82.85,97.99,4.3,162,8,73.99,FALSE,FALSE,FALSE,In Stock,TRUE,Typical price: ,FALSE,motorola one 5g uw 128gb oxford blue for verizon renewed ,Motorola,Smartphone,15.45055618
B0D1C7N13W,17.99,29.99,3.4,6,1,17.99,FALSE,FALSE,TRUE,In Stock,FALSE,List: ,TRUE,at&amp;t essentials edge pro case cell phone accessories with drop protection for apple iphone clear edge iphone 15/14/13 ,Not Famous brand,iPhone,40.01333778
B0016CVUR8,12.98,15.8,4.3,1079,8,12,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,hamburger cheeseburger burger phone telephone in juno telephone ,Not Famous brand,Other,17.84810127
B00R2K4LCY,11.99,11.99,4.4,53768,4,8.89,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,scosche magwsm2 magicmount magnetic suction cup mount for car windshield or dashboard 360° adjustable magnet head universal cell phone holder for car compatible with iphone samsung &amp; all devices,Not Famous brand,Holder,0
B09GKPDCVW,161.23,179.99,4.2,155,31,95,FALSE,FALSE,FALSE,Only 11 left in stock - order soon.,FALSE,200+ bought in past month,FALSE,yealink w76p ip dect phone bundle w56h with w70 base,Not Famous brand,Other,10.42280127
B0CNT2N5LK,65.99,65.99,3,165,1,65.99,FALSE,FALSE,TRUE,In Stock,FALSE, Normal or Less then normal sales ,TRUE,unlocked smartphone 6.3 inch hd display android10.0 dual sim dual cameras 1gb ram+16gb rom expandable to 128gb support: wifi bluetooth gps 3g mobile phones black ,Not Famous brand,Smartphone,0
B09GKXZCWY,326,539.99,3.9,313,4,214.99,FALSE,FALSE,FALSE,Only 3 left in stock - order soon.,TRUE,50+ bought in past month,FALSE,samsung galaxy z flip 3 5g factory unlocked android cell phone us version smartphone flex mode intuitive camera compact 128gb storage us warranty green renewed ,Samsung,Flip Phone,39.62851164
B094XLBK47,144,144,4.1,103,9,134,FALSE,FALSE,TRUE,In Stock,TRUE,More Buying Choices,FALSE,samsung galaxy a51 5g a516u 128gb single sim android smartphone prism crush blue verizon locked renewed ,Samsung,Smartphone,0
B0CNNNYPPR,199.95,199.95,4.2,23,2,84.55,FALSE,FALSE,FALSE,In Stock,FALSE,100+ bought in past month,FALSE,kyocera new e4830 duraxe epic at&amp;t/unlocked firstnet flip smart phone 16gb rugged ptt wi fi lte black us warranty no verizon,Not Famous brand,Flip Phone,0
B073FLYQZ5,195.24,195.24,4.3,951,1,195.24,FALSE,FALSE,FALSE,In Stock,FALSE,100+ bought in past month,FALSE,panasonic kx tgm420w + 1 kx tgma44w amplified cordless phone with digital answering machine and voice volume booster upto 40 db 2 handsets ,Panasonic,Home Phone,0
B0D8765X3Q,65.95,65.95,4.5,19,3,45.77,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,vtech 3 handset cordless phone with answering machine with large display and big buttons caller id full duplex speakerphone last 10 number redial easy to use vg232 3,VTech,Home Phone,0
B0CH7Q92J8,79.99,84.99,3.7,400,1,79.99,FALSE,FALSE,TRUE,In Stock,FALSE,400+ bought in past month,FALSE,nuu a23plus basic cell phone for at&amp;t t mobile cricket mint mobile metro 64g/3gb 6.3&quot; 4g lte q link hello mobile dual sim black 365 days us warranty with detachable &amp; replaceable battery,Not Famous brand,Smartphone,5.883045064
B0CMTLGC9W,31.99,39.99,4.2,1373,3,26.93,FALSE,FALSE,TRUE,In Stock,FALSE,4K+ bought in past month,FALSE,kids smart phone for girls christmas birthday gifts for girls age 3 10 kids toys cell phone 2.8&quot; touchscreen toddler learning play toy phone with dual camera game music player 8g sd card purple ,Not Famous brand,Smartphone,20.00500125
B0BYL93774,541.06,579,4.2,776,6,511.67,FALSE,FALSE,TRUE,In Stock,FALSE,500+ bought in past month,TRUE,apple iphone 14 128gb midnight unlocked renewed premium ,Apple,iPhone,6.552677029
B075Q15QBW,70,70,3.5,294,5,14.97,FALSE,FALSE,TRUE,In Stock,FALSE,More Buying Choices,FALSE,zte cymbal 4g lte speed &quot;verizon prepaid&quot; cell phone silver,Not Famous brand,Smartphone,0
B09D55BNYB,66.89,77,4,119,10,62.22,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,Typical price: ,FALSE,motorola moto g stylus 128gb mystic indigo from verizon renewed ,Motorola,Smartphone,13.12987013
B0CYGZFC54,39.99,39.99,2.7,26,1,39.99,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,mini phone 2.5 inch 3g mini smartphone 2gb ram 16gb rom backup cellphone lightweight 5mp student cellphone unlocked quad core,Not Famous brand,Smartphone,0
B0DCJRJDZS,99.99,109.99,5,3,1,99.99,FALSE,FALSE,FALSE,In Stock,FALSE,50+ bought in past month,FALSE,a23 unlocked android phone 6.7 inch hd lcd unlocked cell phone 6gb+128gb android 13 smartphone 5500 mah large battery unlocked phone 50mp+13mp camera 4g dual sim black ,Not Famous brand,Smartphone,9.091735612
B0C5BHVCSJ,72.99,99,3.9,291,17,69.94,FALSE,FALSE,TRUE,Only 1 left in stock - order soon.,FALSE,400+ bought in past month,FALSE,motorola moto g play 2023 3 day battery unlocked made for us 3/32gb 16mp camera navy blue renewed ,Motorola,Smartphone,26.27272727
B08HC5GMK2,83,83,4,1194,16,69.99,FALSE,FALSE,FALSE,Only 8 left in stock - order soon.,TRUE,100+ bought in past month,FALSE,samsung galaxy a11 32gb a115u fully unlocked smartphones renewed ,Samsung,Smartphone,0
B0CN6Q9D6T,49.99,79.99,3.8,299,1,49.99,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,FALSE,agm m9 rugged basic cell phone 4g feature phone simple mobile phones waterproof drop proof large buttons large font speed dial 3 card slots fm radio w/flashlight 1000mah for t mobile only,Not Famous brand,Smartphone,37.50468809
B07P936C7F,202,359,3.7,93,25,164.35,FALSE,FALSE,FALSE,Only 10 left in stock - order soon.,FALSE,List: ,FALSE,yealink sip t57w ip phone corded/cordless corded/cordless wi fi bluetooth wall mountable desktop classic gray,Not Famous brand,Home Phone,43.73259053
B0BWJKXM2M,13.89,13.89,3.8,144,1,13.89,FALSE,FALSE,TRUE,In Stock,FALSE, Normal or Less then normal sales ,FALSE,corded phone landline phone for home mini phone use hd call ic chip used in hotel/office/bank call center black ,Not Famous brand,Home Phone,0
B0BPN14LQG,125,134,4.1,309,19,103.9,FALSE,FALSE,FALSE,Only 1 left in stock - order soon.,FALSE,300+ bought in past month,FALSE,samsung galaxy a23 5g sm a236u factory unlocked 64gb black renewed ,Samsung,Smartphone,6.71641791
B0CFB7W1W2,49.88,49.88,3.8,99,10,43.89,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,total by verizon motorola moto g play 32gb black prepaid smartphone locked ,Not Famous brand,Smartphone,0
B0CLM9X2PP,117.99,117.99,4.2,133,4,117.7,FALSE,FALSE,TRUE,Only 6 left in stock - order soon.,FALSE,200+ bought in past month,FALSE,xiaomi redmi 13c 4g lte 128gb + 4gb factory unlocked global rom gsm 6.74&quot; 50mp triple camera tello mint &amp; global + free fast car charger midnight black global rom midnight black global rom ,Redmi,Charger,0
B09Q98BRRN,89,89,3.8,1819,2,67.17,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,samsung galaxy a03 core sm a032/ds dual sim 32gb/ 2gb ram gsm unlocked international version no warranty black,Samsung,Smartphone,0
B00ZYHA1KI,75,75,4.3,1603,4,59.99,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,FALSE,hamilton captel 2400i captioned telephone large touch screen captioned telephone with 40db amplification,Not Famous brand,Other,0
B099N3XGP7,131.88,139.95,4.3,3777,3,62.01,FALSE,FALSE,TRUE,In Stock,FALSE,200+ bought in past month,FALSE,at&amp;t cl83507 dect 6.0 5 handset cordless phone for home with dual keypad base answering machine call blocking caller id announcer intercom and long range silver/black,Not Famous brand,Home Phone,5.766345123
B07MZDNBDJ,22.99,22.99,3.2,3283,1,22.99,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,TRUE,blu z5 gsm unlocked dual sim black,BLU,Smartphone,0
B0CLLV68VK,283.69,283.69,4.6,934,1,283.69,FALSE,FALSE,TRUE,Only 11 left in stock - order soon.,FALSE,300+ bought in past month,TRUE,xiaomi redmi note 13 pro 5g + 4g lte 256gb + 8gb 6.67&quot; 200mp triple tmobile mint tello &amp; global global bands unlocked + fast car dual charger bundle midnight black global rom ,Redmi,Charger,0
B09PFC2DVD,169,169,4.2,2396,5,109.99,FALSE,FALSE,TRUE,Only 12 left in stock - order soon.,FALSE,50+ bought in past month,TRUE,motorola moto g stylus 2022 2 day battery unlocked made for us by motorola 6/128gb 50mp camera twilight blue,Motorola,Smartphone,0
B08MV7HWFK,154.31,284.99,3.9,2306,7,134.99,FALSE,FALSE,FALSE,Only 6 left in stock - order soon.,TRUE,200+ bought in past month,TRUE,google pixel 5 5g us version 128gb just black unlocked renewed ,Pixel,Smartphone,45.8542405
B09478TZZY,209.95,209.95,4,1729,5,164.95,FALSE,FALSE,FALSE,In Stock,TRUE,More Buying Choices,TRUE,samsung galaxy s21 5g us version 128gb phantom violet at&amp;t renewed ,Samsung,Smartphone,0
B0CHH83K3W,49.65,49.65,3.9,292,4,49.27,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,total by verizon motorola moto g pure locked 32gb 4000 mah battery 13 mp dual camera system 6.5&quot; max vision hd+ display blue,Not Famous brand,Smartphone,0
B086W923PZ,27.98,32.98,3.8,1414,1,27.98,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,d1005 cordless phone for home eco technology caller id speakerphone single pack black ,Not Famous brand,Home Phone,15.16070346
B0D5PFR7DK,399.99,399.99,4.3,48,2,335.99,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,FALSE,moto g stylus 5g 2024 unlocked made for us 8/256gb 50mp camera scarlet wave,Motorola,Smartphone,0
B0D8VXV8RM,39.99,39.99,4.4,31,1,39.99,FALSE,FALSE,TRUE,In Stock,FALSE, Normal or Less then normal sales ,FALSE,kids smart phone toys cell phone for boys girls toddlers baby childrens 3 8 years old with camera touchscreen for birthday,Not Famous brand,Smartphone,0
B0CH964JZ8,71.99,119.99,4,1857,3,65.35,FALSE,FALSE,TRUE,In Stock,FALSE,500+ bought in past month,FALSE,lively jitterbug smart4 smartphone for seniors cell phone for seniors not compatible with other wireless carriers must be activated phone plan,Not Famous brand,Smartphone,40.00333361
B0B4F4DH6H,114.28,129.99,4.2,539,2,41.84,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,panasonic expandable corded phone system bluetooth pairing for wireless headphones and hearing aids smart call block kx tgf892b black 2 cordless + 1 corded handset pack of 1 ,Panasonic,Home Phone,12.08554504
B0D6Z95D5K,119.99,119.99,5,1,1,119.99,FALSE,FALSE,TRUE,In Stock,FALSE, Normal or Less then normal sales ,TRUE,motorola moto g04 xt2421 2 dual sim factory gsm unlocked 4+128gb 6.56&quot; 90hz lcd display 16mp camera international model green ,Motorola,Smartphone,0
B0C9LPCS42,689.99,689.99,4.5,224,6,640.28,FALSE,FALSE,FALSE,In Stock,FALSE,More Buying Choices,TRUE,nothing phone 2 512 gb + 12 gb ram glyph interface os 2.0 50 mp dual camera ois 6.7” ltpo oled display 4700mah battery water resistant ip54 lte gsm only android phone dark grey,Not Famous brand,Smartphone,0
B0CY8Q7V4S,255,255,4.2,51,11,244.97,FALSE,FALSE,TRUE,Only 19 left in stock - order soon.,FALSE,100+ bought in past month,FALSE,samsung galaxy a35 5g a356e 128gb dual sim gsm unlocked android smartphone latin variant/us compatible lte awesome ice blue,Samsung,Smartphone,0
B07ZR9YHPY,34.67,34.67,4.2,290,22,13.98,FALSE,FALSE,TRUE,In Stock,FALSE,100+ bought in past month,FALSE,vtech at2909/cl2909 corded speakerphone,VTech,Headphones,0
B0D7HWR5QG,1199,1199,4.3,41,3,1151.04,FALSE,FALSE,TRUE,In Stock,FALSE,300+ bought in past month,FALSE,google pixel 9 pro xl unlocked android smartphone with gemini triple rear camera system 24 hour battery and 6.8&quot; super actua display obsidian 256 gb,Pixel,Smartphone,0
B0CV73SG4Z,993.9,993.9,4.3,43,1,993.9,FALSE,FALSE,FALSE,In Stock,FALSE,200+ bought in past month,FALSE,samsung galaxy s24 ultra 5g s9280 physical dual sim 512gb 12gb ram ai smartphone factory unlocked global model long battery life titanium violet,Samsung,Smartphone,0
B003DNSA6M,199.99,199.99,4.3,115,2,69.94,FALSE,FALSE,FALSE,In Stock,FALSE,More Buying Choices,FALSE,xblue add on phone for x16 office phone system xb1670 00 charcoal ,Not Famous brand,Other,0
B0DCFYC1N9,99.99,99.99,3.5,7,1,99.99,FALSE,FALSE,TRUE,In Stock,FALSE, Normal or Less then normal sales ,FALSE,k60 unlocked 5g smart phone 2024 android 13 cell phone 8gb+256gb 8 core smart phones 6.7&quot; hd screen 24mp+64mp camera 6800mah battery standby 5g dual sim cell phone with android phone azure ,Not Famous brand,Smartphone,0
B08CHRHFRL,57,79.9,3.9,359,25,49,FALSE,FALSE,TRUE,In Stock,TRUE,100+ bought in past month,FALSE,samsung galaxy a01 16gb black verizon renewed ,Samsung,Smartphone,28.66082603
B08XJVZT4R,128,128,4,320,4,119.9,FALSE,FALSE,TRUE,Only 13 left in stock - order soon.,TRUE,More Buying Choices,TRUE,oneplus nord n10 5g unlocked midnight ice​ 6gb ram + 128gb storage us version renewed ,OnePlus,Smartphone,0
B07RBMP5V4,34.98,38.98,4,1645,1,34.98,FALSE,FALSE,TRUE,In Stock,FALSE,50+ bought in past month,FALSE,sangyn retro wall phones for landline with mechanical ringer corded telephone wall mounted with indicator waterproof old style landline phones for home kitchen red,Not Famous brand,Home Phone,10.26167265
B0BCF3YGGF,249.99,270,4.1,142,11,219,FALSE,FALSE,FALSE,In Stock,FALSE,200+ bought in past month,FALSE,samsung galaxy s22 5g 128gb 8gb 6.2&quot; 120hz 50mp 4k camera fully unlocked us &amp; global s901u1 w/ 25w super fast charge cube black renewed ,Samsung,Smartphone,7.411111111
B08PMLLQ6P,229.72,229.72,3.4,186,6,125.99,FALSE,FALSE,FALSE,In Stock,FALSE,50+ bought in past month,FALSE,samsung galaxy a71 5g 128gb 6gb 6.7&quot; amoled+ snapdragon 765g 4500mah battery global 5g volte gsm at&amp;t unlocked t mobile metro straight talk us warranty a716u prism cube black ,Samsung,Smartphone,0
